Text,CB_Label
Isn't any way you file taxes the gay way?,1
My problem is that bankers and investors have taken risks regardless of being told how bad things could fuck up.,1
thx for the well wishes lisa! i hate taking meds  so i'm all for fast healing:),1
"and that makes you feel like ""lifes a bitch""...  well in my opinion anyway :P",1
and cant expect too much he was recording til 2wks ago!! too damn shame when ppl just rush to make an album these days!,1
I'M SO SORRY IF YOU THINK MY TRACKSUIT IS GAY. VICTORY. VENGEANCE. FOR MY STONE CHAMBER AND MY SWORD. MY SWOOOOOOORD!1,1
Ugh. Probably the same brain-deficient retard who stole my name on Youtube  Gaia  and all the faggy sites. How old is she?,1
lenee  that bo*o ass incense you gave me smells like an episcopalian funeral. lol! choked out saturday night  etc.,1
Be prepared for Toro to be a comple ass...,1
Fukin sun's blinding.... Reflecting off my damn phone screen,1
jealous! I will still hug u  lick ur face off  grab ur ass  and dry hump u a little bit when I c u.  Whatever!,1
((((((((((HUGS)))))))))) I love you tons and life totally sucks right now! I'm in it with you! LOL! xoxo Karen,1
HAIR PRODUCTS? I hear Hair Products?? lol i hear your getting beat up us girls do stick together...against them bad ass boys,1
hey you know wat wud b funny? to find out who started tht lil cheap ass lie tht if u roll ur eyez they'll get stuck like tht! rndm,1
damn your Jedi mind tricks!,1
lol at zach telling us google is evil and the translator on msn is fucking prime.,1
If you guys are having the problem that pages aren't fucking loading  then I'm having the same problems too.,1
drawing a blank... damn! will have to watch it again now... oh well...,1
the only thing I hate about Nikon is the dumb Ashton Kutcher ads they run.,1
be careful! Hood pigeons don't give a FUCK and pack heat! I've been robbed by them on countless occasions!,1
you smell like the insides of a beluga whale's forehead,1
dude so weird  i feel like good will stole one of my best friends too  Damn the man,1
makes you feel cheap doesn't it.  I hate that clients use these things...,1
that sucks.  I do both at my work  which is a pain the rear-end too  because everyone thinks they're designers ;),1
damn work fire wall. can't go to myspace. :(,1
that sucks that the internet is being twitchy. Hope it works soon. :(,1
yeah. subconscious sucks sometimes. always telling me what I'm doing is wrong. Most of the time it's not. :),1
man  that sucks. need any more balls kicked? i'll do it!,1
ah damn man! Good Luck!! You can do eeeeit!!!,1
Yvonne that's a french ass name Yvonne.  My little cwasont .,1
"I still think you should be prouder of the ""Fuck fuck fuck!"" but ""Rock!"" is pretty good. When will you be teaching her ""FUCK YEAH""?",1
Damn  tough call  but I'd have to say toddlers.,1
I'm at a high school that I fucken hate. I can't stand these people  but my sister has a concert thing so I have to be here,1
oh no!! that sucks!,1
oh bugger at car screaming.. that sucks.... glad to hear the rest was all good,1
Who would be ur premiere Ultimate Dumb Ass?,1
except now they have his crazy ass son to deal with  probably.,1
"oh! I saw the ex earlier. Asked if I ""fancied a fuck"" before he left the hospital. I politely declined.",1
we all fucking know better.,1
haha cunt.,1
I hate him.,1
damn your phone....SEVEn SEEEVEEEENNN,1
I especially hate it when they make me lift up my feet to sweep under my desk. Sigh.,1
it sounded a lot like that  actually. Fucking Hagrid.,1
you ass. Yay Walmart!,1
Definitely. I hate crowds. Angry  out of control crowds. I would rather have a root canal (and I've hd one or two),1
damn -- http://tinyurl.com/7b7nze,1
that's why I throw a hard ice grill at him...no words...get the ticket and get the fuck out cause I've never had luck,1
Fuck you Ian  I know you're using a joke book!,1
Honey  we all hate long division.  Look for things to hate that make your personal hate list special and distinctive.,1
whaaaaat! Who the fuck??,1
Not really. Atlantis was okay. Old Star Gate on now. Was about to watch Numbers. Might do Sudoku instead unless u ready u fuck :),1
I meant ready 2 fuck:) lol Hope u have something wild and freaky in mind. I'm bored :),1
My pussy remembers what u do! Lol :),1
 NO NO NO NO NO I HATE YOU.,1
yep...that whole damn mixtape gets me hype lol,1
Damn Girl! Aww  that'll be cake at the rate YOU are chalking them up. Nice seasonal pic and awesome tweets btw.,1
you're assuming they can presently afford them?  leverage is a bitch.,1
please get the fuck out of my house,1
damn missing coffeeclub again. And this time really could have used a coffee ;-),1
*looks at who is following me on twitter then remembers i dont care* OMG such a fag.,1
if i get scared ill be sure to throw u in the way so u shiver in terror and piss ur pants like u already did,1
bahahaha i love you. and ugh i wish i was on my way to va with @heyheatherr fuck the weatherr.,1
they look SO dumb. and omg i hate cassidee. ugh. just ask @applicantjan LOL ;),1
You're a pig  you have a curly tail  for crying out loud!!! And you dare laugh at mine???,1
Welkom ! Dat Apple freak deed me besluiten je maar te volgen :),1
too right XD Gordon Brown can officially kiss my ass! Freak!,1
:( PS3's are fantastic devices. Kicks XBOX's ass :D,1
that SUCKS.,1
holy jebus yes. that'll do just fine. fuck I love twitter. free chicken!,1
DAMN tootin'? Seriously? I've heard DARN tootin' and even DERN tootin'  but not DAMN tootin'! you kicked it up a notch.,1
that sucks;{,1
i still feel bad. I woke up at 2 am and was like fuck! Then i saw that carly called,1
makes sense and glad that it's shifting (even if geologic).  hate that kind of snobbery.,1
Charisma Carpenter is a CUNT.  I also told her.,1
Damn straight I am!  I want to be 50ft!  I also want to play Barbarella.  I'd be much better than Rose McGowan.,1
Oh no. I hate that!,1
"you said ""sucks"" and I said why does it suck? LOL",1
I'm 1/2 with that  as a Realtor  my other 7/8ths would like 2 C stimulus 4 the housing market.  Damn'd if you do  Damn'd...,1
Time's running out for them.  The Cboys will pull it off.  Looks damn cold.,1
Pretenders come to mind! Damn.,1
I thought the same thing  he should have just hauled ass.,1
lmao  a grown ass man having brunch is even gaaaaayer!,1
I just read ass pet a cat.  Adam...that's just wrong.  :P,1
....i make an ass out of my self * sad blushy face*,1
aww that sucks man. you've learned a lesson for your kids... leave'em in the cold or spare key under the poinsetta pot,1
try fuck.,1
"nigga I'm DYING over here reading this sweeney interview. ""anybody that aint me is a bitch"". CLASSIC",1
Well damn  that means you working wit something!  Lol..,1
LOL- I know how much u hate traffic- just know it was 10 times worse last night :),1
fashion parade. (damn sneaky mousepad enter key thing.),1
Damn it  how do you ALWAYS post the cool links first? :-) (Catching up on today's tweets.),1
I HATE that. I have a rhomboid  almost triangular 'washcloth' from learning bark sedge stitch. I use it to scrub the bathroom.,1
I haven't started mine yet and don't know that it's happening. I'm a card freak  though  so probably I will send something.,1
bad mood. i think its bedtime. i hate alcohol it ruins everything. :( hey what u doin 2night? x,1
But surely  i need to improve on the digestive front. Ain't any fat panda :P,1
damn I can't believe all that happen to her hair. I always thought it was simple 2 straighten natural hair,1
ham stands 4 hot ass mess,1
yeah tneezy gonna hate it... @tneezy sorry boo u 1 day late!,1
- Do you HATE Cleo!?  Let her win for once  you're breaking my heart!  ;),1
- More DnD podcasts!?  Fuck YEAH!,1
you dont need a big fat spirit animal to be embarassed...,1
http://twitpic.com/py9p - HER ass is on top,1
http://twitpic.com/pyb6 - is a very naughty panda  always has her ass up in the air.,1
I iz calm now - cept I can't figure out how to properly edit my wordpress templates. NERD ALERT NERD ALERT.,1
DM. damn.,1
ignorance is my guess - but this could very well turn into a nerd rant - and that would get @amberto all worked up,1
Predictability Sucks!   WHUUP! (not being predictable)  Kev,1
I HATE IT when that happens! Usually when I'm in a hurry :-/,1
Damn I also like Ferrero Rocher dark chocolate version.  They induce the zits on my chin :'(,1
"Thanks! I'm not familiar w/ the ""nerd heard"" language. You should add #NH  so I can say #WUW #NH @craigsanaotmy!",1
btw sir you are a ASS ty nuf said,1
been here more then a hour just to get my vegas shit back damn slow service shiat,1
45 windows and only 12 open and about 30 people on break I mean I want 23 a hour to do not a damn thing,1
1) i can't stop laughing at how's the meows sound like cat o-face screams. 2) ugh  so bummed i missed out. another gay? (:,1
"the boy i'm talking to is a ravens fan. every time he ends a text with ""fucking bitches "" i can assume that they're losing.",1
Haha no  I mean that I love the money & my coworkers  but hate how much time the jobs take up. It is fun to hate them though.,1
and i look emo too cause i'm wearing like all black and shit and my chains are hanging out XD i need guyliner,1
i had eyeliner on once but it kept smearing cause i'd fuck with it too much,1
Damn dog  didnt call them like I said to? Well I is working till around 9ish,1
How the hell do we get in these money situations? Sometimes I just feel like saying fuck it and have them come for my car.,1
Like Zebra man said in rock n roll parking lot. LIFE SUCKS SHIT!,1
Way to go loser  how does it feel to be an inanimate objects bitch? Must feel terrible to NEED something to be normal. Shame on you!,1
Maybe  I would have to stare at your face for awhile while I do it  that would be gay..and weird...and creepy...sort of,1
I want to see a picture of you right before you decided to shave your head. That would kick ass  especially if you are crying.,1
well clean the damn floor!,1
I have news 4 you this whole month is going 2 suck ass  I hope u like banquets n ramen cause thats whats on the menu this month :(,1
gahhhhhh....I hate them. HATE THEM. They come in on the pipes and through the heating vents to keep warm. BOOOOO.,1
I've never seen Wall-e. Yes  it's a hole  I know  but that doesn't mean you're not a huge nerd.,1
That sucks. But what kind of parent buys a toy because it's HOT? What about the kids' personality and taste?,1
Hey  don't hate on NC.  They got bought out by PNC and alot of people are losing their jobs.  Cleveland has a sad face...,1
http://tinyurl.com/6dunlq  hate me for it later  but it's not bad,1
HAHA  that did brighten my day considerably.  How about on the one day of Christmas my broke ass got my gf gift cert to Chili's,1
damn  I'm moving south.  Cleveland has it for 1.69/gal,1
- Damn... now  I'm bummed I missed... I'll be at the next one fo sheez...,1
 hmm didnt even know they existed...no wonder i feel like a complete retard when i cut stuff with a scissor,1
Laser treatment for pimples? Meh. Metrosexual a.k.a gay pride! Hahaha!,1
damn oh if only he could fly he could take me to his gaff(house) then,1
Wow u in love wit her? U gay 4 her?,1
no im definately a bigger nerd than you.,1
you are sucha nerd! Love it!!! V(^_^) haha,1
if I ever fall alseep with them on  I wake up with the off. Hate them.,1
? Text me bitch!!! :),1
People are so fucking pathetic.  CHILDREN! Ughh~,1
that's ri god damn dick ulouse! Tasty though. Haha,1
psh bitch I'm at work running 2 trains with a 70 minute wait stupid kids and dumber parents I don't wanna hear it,1
it's cos we're old now. sucks.,1
 ....you gone wind up fucking her (is that what u wanna do  shawty),1
yeah fuck it kill um all!,1
!!!!!!!!!!! FUCK YEAH YOU DID. &lt;3 &lt;3 &lt;3,1
"you know fuck it I'm doing ""Jew-Boy money""",1
"you know what  fuck it I'm doing ""Jew-Boy money""",1
Love You  Man  Not in Gay Way or Anything :),1
I love you the way @MattBacak loves me  not in a gay way or anything :),1
I'm all about peace n positivity  but sometimes you gotta give a little kid an ass whoopin' !,1
